id,title,end,entity_group,score,start,word
10888,"Opinion: California's values, not just Gavin Newsom, are on the recall ballot",19.0,LOC,0.9999971389770508,9.0,California
10888,"Opinion: California's values, not just Gavin Newsom, are on the recall ballot",51.0,PER,0.999990701675415,39.0,Gavin Newsom
10890,"Overwhelmed, Border Patrol releases migrants without court paperwork, stirring confusion",26.0,ORG,0.9999958276748657,13.0,Border Patrol
10891,"Ukrainian Jews escape to Israel: 'We were happy, and now, we will start again'",12.0,MISC,0.9531157612800598,0.0,Ukrainian Je
10891,"Ukrainian Jews escape to Israel: 'We were happy, and now, we will start again'",31.0,LOC,0.9999980926513672,25.0,Israel
10892,Ukraine war refugees top 5 million as assault intensifies,7.0,LOC,0.999997615814209,0.0,Ukraine
10893,The fast-food model lets corporations escape liability. California might chart a new course,66.0,LOC,0.9999970197677612,56.0,California
10894,Is L.A. witnessing the end of the 'Latino paradox'?,7.0,LOC,0.9999668598175049,3.0,LA.
10894,Is L.A. witnessing the end of the 'Latino paradox'?,41.0,MISC,0.9999118447303772,35.0,Latino
10895,'I just cry': Forced starvation in Ethiopia's blockaded Tigray,43.0,LOC,0.9999964237213135,35.0,Ethiopia
10895,'I just cry': Forced starvation in Ethiopia's blockaded Tigray,62.0,LOC,0.9999696612358093,56.0,Tigray
10896,"A former Bolshoi dancer is helping young dancers flee Ukraine, one ballet school at a time",16.0,ORG,0.9834649562835693,9.0,Bolshoi
10896,"A former Bolshoi dancer is helping young dancers flee Ukraine, one ballet school at a time",61.0,LOC,0.9999988079071045,54.0,Ukraine
10897,'White Lives Matter' rallies fizzled. Hate groups still see chance to 'fire up the base',19.0,MISC,0.912986159324646,1.0,White Lives Matter
10898,Border Patrol holds migrant families for days under a south Texas bridge,12.0,ORG,0.9711917042732239,0.0,Border Patro
10898,Border Patrol holds migrant families for days under a south Texas bridge,65.0,LOC,0.9999886751174927,60.0,Texas
10900,O.C. organizers protest Biden administration's deportation of Vietnamese refugees,3.0,ORG,0.9999935030937195,0.0,O.C
10900,O.C. organizers protest Biden administration's deportation of Vietnamese refugees,29.0,PER,0.999989926815033,24.0,Biden
10900,O.C. organizers protest Biden administration's deportation of Vietnamese refugees,72.0,MISC,0.9998760223388672,62.0,Vietnamese
10901,Biden holds talks with Mexico's president as pressure mounts over Title 42 border policy,5.0,PER,0.999985933303833,0.0,Biden
10901,Biden holds talks with Mexico's president as pressure mounts over Title 42 border policy,29.0,LOC,0.9999982118606567,23.0,Mexico
10901,Biden holds talks with Mexico's president as pressure mounts over Title 42 border policy,74.0,MISC,0.9999727606773376,66.0,Title 42
10902,Watts Towers at 100: Junk turned into art still casts a spell,12.0,LOC,0.9941110610961914,0.0,Watts Towers
10903,Column: Larry Elder is the most Latino candidate in California's recall. It won't help him,19.0,PER,0.9999961256980896,8.0,Larry Elder
10903,Column: Larry Elder is the most Latino candidate in California's recall. It won't help him,38.0,MISC,0.9999653100967407,32.0,Latino
10903,Column: Larry Elder is the most Latino candidate in California's recall. It won't help him,62.0,LOC,0.9999966621398926,52.0,California
10904,Hundreds of migrants cross the Rio Grande nightly: 'We all came with dreams',41.0,LOC,0.999936044216156,31.0,Rio Grande
10905,"Biden vowed to end Trump’s ‘Remain in Mexico’ policy, but families are still being separated",5.0,PER,0.9999935626983643,0.0,Biden
10905,"Biden vowed to end Trump’s ‘Remain in Mexico’ policy, but families are still being separated",24.0,PER,0.9999523162841797,19.0,Trump
10905,"Biden vowed to end Trump’s ‘Remain in Mexico’ policy, but families are still being separated",37.0,MISC,0.9989717602729797,28.0,Remain in
10905,"Biden vowed to end Trump’s ‘Remain in Mexico’ policy, but families are still being separated",44.0,LOC,0.7411620616912842,38.0,Mexico
10906,Op-Ed: A notebook with family recipes reminds me of Ukraine’s strength,59.0,LOC,0.9999986886978149,52.0,Ukraine
10907,They're trying to escape war. But these migrants to Europe are caught in another dispute,58.0,LOC,0.9999973773956299,52.0,Europe
10908,"Most Asian Americans are against the recall, but some haven't forgiven Newsom for his nail salon remark",19.0,MISC,0.9999486804008484,5.0,Asian American
10908,"Most Asian Americans are against the recall, but some haven't forgiven Newsom for his nail salon remark",77.0,PER,0.9999939203262329,71.0,Newsom
10910,"An anti-immigrant, anti-Islam far-right TV pundit roils France's presidential campaign",29.0,MISC,0.9994878768920898,19.0,anti-Islam
10910,"An anti-immigrant, anti-Islam far-right TV pundit roils France's presidential campaign",62.0,LOC,0.9999980926513672,56.0,France
10911,"Mexico's national guard fires on pickup carrying migrants, killing 1",6.0,LOC,0.9999988079071045,0.0,Mexico
10912,Her journey from Guatemala to the U.S. ended with a crash near the border,26.0,LOC,0.9999978542327881,17.0,Guatemala
10912,Her journey from Guatemala to the U.S. ended with a crash near the border,37.0,LOC,0.9999876022338867,34.0,U.S
10913,Taiwan's president condemns Laguna Woods church shooting,6.0,LOC,0.9999852180480957,0.0,Taiwan
10913,Taiwan's president condemns Laguna Woods church shooting,40.0,LOC,0.999973714351654,28.0,Laguna Woods
10914,"California's immigrant crackdown propelled Latinos to Washington. After Trump, could it happen again?",10.0,LOC,0.9999972581863403,0.0,California
10914,"California's immigrant crackdown propelled Latinos to Washington. After Trump, could it happen again?",49.0,MISC,0.9999837875366211,43.0,Latino
10914,"California's immigrant crackdown propelled Latinos to Washington. After Trump, could it happen again?",64.0,LOC,0.9999943971633911,54.0,Washington
10914,"California's immigrant crackdown propelled Latinos to Washington. After Trump, could it happen again?",77.0,PER,0.9998960494995117,72.0,Trump
10915,Haitians in Chile: Rough going for many prompts large-scale migration toward U.S.,3.0,MISC,0.9996215105056763,0.0,Hai
10915,Haitians in Chile: Rough going for many prompts large-scale migration toward U.S.,17.0,LOC,0.9999943971633911,12.0,Chile
10915,Haitians in Chile: Rough going for many prompts large-scale migration toward U.S.,80.0,LOC,0.9999601244926453,77.0,U.S
10916,These Californians relocated to Portugal. They share their stories,16.0,MISC,0.9999762773513794,6.0,California
10916,These Californians relocated to Portugal. They share their stories,40.0,LOC,0.9999967813491821,32.0,Portugal
10918,"If you wear Paisaboys, you might be in on L.A. streetwear’s biggest inside joke",21.0,MISC,0.780626118183136,12.0,Paisaboys
10918,"If you wear Paisaboys, you might be in on L.A. streetwear’s biggest inside joke",46.0,LOC,0.9992358684539795,42.0,LA.
10919,Biden's bind: Dismantling Trump immigration policies without sparking a border rush,5.0,PER,0.9999896287918091,0.0,Biden
10919,Biden's bind: Dismantling Trump immigration policies without sparking a border rush,31.0,PER,0.9997219443321228,26.0,Trump
10920,Taliban cracks down on protests — and those seeking to leave,7.0,ORG,0.9995896220207214,0.0,Taliban
10921,"For Haitians, color-coded tickets are key to escape from Border Patrol camp",7.0,MISC,0.9997476935386658,4.0,Hai
10921,"For Haitians, color-coded tickets are key to escape from Border Patrol camp",70.0,ORG,0.9999541640281677,57.0,Border Patrol
10922,"Under Biden immigration change, more Central American children may join family in U.S.",11.0,PER,0.9999859929084778,6.0,Biden
10922,"Under Biden immigration change, more Central American children may join family in U.S.",53.0,MISC,0.9999364018440247,37.0,Central American
10922,"Under Biden immigration change, more Central American children may join family in U.S.",85.0,LOC,0.9999343752861023,82.0,U.S
10923,Syrians vote in election with foregone conclusion: Another win for Bashar Assad,5.0,MISC,0.9999357461929321,0.0,Syria
10923,Syrians vote in election with foregone conclusion: Another win for Bashar Assad,79.0,PER,0.998903751373291,67.0,Bashar Assad
10924,Biden administration giving temporary protected status to thousands of Venezuelans in U.S.,5.0,PER,0.9999895095825195,0.0,Biden
10924,Biden administration giving temporary protected status to thousands of Venezuelans in U.S.,80.0,MISC,0.999988317489624,71.0,Venezuela
10924,Biden administration giving temporary protected status to thousands of Venezuelans in U.S.,89.0,LOC,0.9999659657478333,86.0,U.S
10925,"Madeleine Albright, first female U.S. secretary of State, dies at 84",18.0,PER,0.9999616146087646,0.0,Madeleine Albright
10925,"Madeleine Albright, first female U.S. secretary of State, dies at 84",37.0,LOC,0.9996953010559082,33.0,US.
10926,"Fleeing Putin's Russia: Exiles search for new identity, but find new problems",13.0,PER,0.9998223185539246,8.0,Putin
10926,"Fleeing Putin's Russia: Exiles search for new identity, but find new problems",22.0,LOC,0.9999971389770508,16.0,Russia
10927,U.S. preps for even busier border amid lifting of health order,4.0,LOC,0.9999103546142578,0.0,U.S.
10928,These 'In the Heights' reviews will make you want to return to theaters,21.0,MISC,0.999131441116333,7.0,In the Heights
10929,Democrats battle to take on vulnerable California Republican Rep. Mike Garcia,8.0,MISC,0.9999724626541138,0.0,Democrat
10929,Democrats battle to take on vulnerable California Republican Rep. Mike Garcia,49.0,LOC,0.999995231628418,39.0,California
10929,Democrats battle to take on vulnerable California Republican Rep. Mike Garcia,60.0,MISC,0.9999597072601318,50.0,Republican
10929,Democrats battle to take on vulnerable California Republican Rep. Mike Garcia,77.0,PER,0.9999938011169434,66.0,Mike Garcia
10930,"California expands Medi-Cal, offering relief to older immigrants without legal status",10.0,LOC,0.9999921321868896,0.0,California
10930,"California expands Medi-Cal, offering relief to older immigrants without legal status",27.0,ORG,0.9999321103096008,19.0,Medi-Cal
10931,United We Read: Writer shares a reading list from Alabama to Wyoming,14.0,ORG,0.9998517632484436,0.0,United We Read
10931,United We Read: Writer shares a reading list from Alabama to Wyoming,57.0,LOC,0.9999977350234985,50.0,Alabama
10931,United We Read: Writer shares a reading list from Alabama to Wyoming,68.0,LOC,0.9999745488166809,61.0,Wyoming
10932,City in Poland's southeast becomes major travel hub for refugees from Ukraine,14.0,LOC,0.999997615814209,8.0,Poland
10932,City in Poland's southeast becomes major travel hub for refugees from Ukraine,77.0,LOC,0.9999985694885254,70.0,Ukraine
10933,EXCLUSIVE INTERVIEW With Donald J. Trump | RealClearPolitics,40.0,PER,0.9998191595077515,25.0,Donald J. Trump
10933,EXCLUSIVE INTERVIEW With Donald J. Trump | RealClearPolitics,60.0,ORG,0.8535473346710205,43.0,RealClearPolitics
10934,"'Many People Have Accepted Jesus in This Time': As Ukraine Faces Bad News, Orphan's Promise Shares the Good News",32.0,PER,0.9999382495880127,27.0,Jesus
10934,"'Many People Have Accepted Jesus in This Time': As Ukraine Faces Bad News, Orphan's Promise Shares the Good News",58.0,LOC,0.9999980926513672,51.0,Ukraine
10934,"'Many People Have Accepted Jesus in This Time': As Ukraine Faces Bad News, Orphan's Promise Shares the Good News",81.0,MISC,0.8656721115112305,75.0,Orphan
10935,Biden on Russia's Putin: 'This Man Cannot Remain in Power',5.0,PER,0.9999930262565613,0.0,Biden
10935,Biden on Russia's Putin: 'This Man Cannot Remain in Power',15.0,LOC,0.9999977350234985,9.0,Russia
10935,Biden on Russia's Putin: 'This Man Cannot Remain in Power',23.0,PER,0.9999805688858032,18.0,Putin
10936,Cartels Cash In as Migrants Try to Outrun the Law in Texas 'Corridor of Death',58.0,LOC,0.99993896484375,53.0,Texas
10937,New Photos Reveal Overflowing Detention Facility as Biden Admin Scrambles for Solution to Escalating Border Crisis,57.0,PER,0.9998074173927307,52.0,Biden
10938,Operation Blessing Helping Moms and Kids Find Refuge from the Horrors of War: 'I'm so Grateful',18.0,MISC,0.9988503456115723,0.0,Operation Blessing
10939,"Traffickers Using Facebook to Reach Migrant Clients, Giving False Hopes About U.S. Accepting Them",26.0,LOC,0.9852922558784485,18.0,Facebook
10939,"Traffickers Using Facebook to Reach Migrant Clients, Giving False Hopes About U.S. Accepting Them",82.0,LOC,0.9999228119850159,78.0,US.
10940,Number of Illegal Immigrants Crossing Southwestern Border Rises to Highest Level in 15 Years,50.0,LOC,0.9249250888824463,38.0,Southwestern
10941,DHS Secretary Under Fire as Republicans Slam Biden Admin's Role in Immigration Crisis,3.0,ORG,0.9999802708625793,0.0,DHS
10941,DHS Secretary Under Fire as Republicans Slam Biden Admin's Role in Immigration Crisis,38.0,MISC,0.9999161958694458,28.0,Republican
10941,DHS Secretary Under Fire as Republicans Slam Biden Admin's Role in Immigration Crisis,50.0,PER,0.9999746084213257,45.0,Biden
10942,"Greatest Refugee Crisis Since WWII: 2 Million Ukrainians Flee War, Many Flood Polish Border",34.0,MISC,0.9779160022735596,30.0,WWII
10942,"Greatest Refugee Crisis Since WWII: 2 Million Ukrainians Flee War, Many Flood Polish Border",52.0,MISC,0.9999856948852539,46.0,Ukrain
10942,"Greatest Refugee Crisis Since WWII: 2 Million Ukrainians Flee War, Many Flood Polish Border",84.0,MISC,0.9912351369857788,78.0,Polish
10943,'Do They Really Want Open Borders or Are They Incompetent?' Trump Blasts Biden at US-Mexico Border,65.0,PER,0.9999632835388184,60.0,Trump
10943,'Do They Really Want Open Borders or Are They Incompetent?' Trump Blasts Biden at US-Mexico Border,78.0,PER,0.9999914169311523,73.0,Biden
10943,'Do They Really Want Open Borders or Are They Incompetent?' Trump Blasts Biden at US-Mexico Border,85.0,MISC,0.6016672253608704,82.0,US-
10943,'Do They Really Want Open Borders or Are They Incompetent?' Trump Blasts Biden at US-Mexico Border,91.0,LOC,0.9015403985977173,85.0,Mexico
10944,"'Biden Owns This': 10 Governors Outline 10-Step Plan to End Border Crisis, Calling Biden to Finally Act",6.0,PER,0.9999788403511047,1.0,Biden
10944,"'Biden Owns This': 10 Governors Outline 10-Step Plan to End Border Crisis, Calling Biden to Finally Act",88.0,PER,0.9999872446060181,83.0,Biden
10945,Border Chief Forced Out as Kamala Harris & Trump Plan Separate Trips to Texas,40.0,PER,0.9999749064445496,27.0,Kamala Harris
10945,Border Chief Forced Out as Kamala Harris & Trump Plan Separate Trips to Texas,48.0,PER,0.9999834299087524,43.0,Trump
10945,Border Chief Forced Out as Kamala Harris & Trump Plan Separate Trips to Texas,77.0,LOC,0.9999955892562866,72.0,Texas
10946,"800 Violent Criminals, 3,200+ Kids Detained, TX Gov. Accuses Biden of 'Open Border' Crisis",47.0,LOC,0.9997544884681702,45.0,TX
10946,"800 Violent Criminals, 3,200+ Kids Detained, TX Gov. Accuses Biden of 'Open Border' Crisis",66.0,PER,0.9999803304672241,61.0,Biden
10946,"800 Violent Criminals, 3,200+ Kids Detained, TX Gov. Accuses Biden of 'Open Border' Crisis",82.0,MISC,0.9987604022026062,71.0,Open Border
